Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Month,Months
585c17a5-df96-4a6d-b144-a499e0469546,adore,07-01-2021 06:20,GIF,healthy eating,positive,72,1,January
585c17a5-df96-4a6d-b144-a499e0469546,like,14-06-2021 22:10,GIF,healthy eating,positive,50,6,June
585c17a5-df96-4a6d-b144-a499e0469546,love,10-02-2021 03:53,GIF,healthy eating,positive,65,2,February
585c17a5-df96-4a6d-b144-a499e0469546,scared,21-08-2020 17:15,GIF,healthy eating,negative,15,8,August
585c17a5-df96-4a6d-b144-a499e0469546,super love,11-04-2021 17:16,GIF,healthy eating,positive,75,4,April
585c17a5-df96-4a6d-b144-a499e0469546,want,15-10-2020 20:12,GIF,healthy eating,positive,70,10,October
585c17a5-df96-4a6d-b144-a499e0469546,peeking,20-02-2021 07:11,GIF,healthy eating,neutral,35,2,February
585c17a5-df96-4a6d-b144-a499e0469546,disgust,04-11-2020 16:29,GIF,healthy eating,negative,0,11,November
585c17a5-df96-4a6d-b144-a499e0469546,intrigued,09-04-2021 06:45,GIF,healthy eating,positive,45,4,April
585c17a5-df96-4a6d-b144-a499e0469546,super love,11-02-2021 12:34,GIF,healthy eating,positive,75,2,February
585c17a5-df96-4a6d-b144-a499e0469546,super love,14-08-2020 10:45,GIF,healthy eating,positive,75,8,August
585c17a5-df96-4a6d-b144-a499e0469546,dislike,12-03-2021 10:52,GIF,healthy eating,negative,10,3,March
585c17a5-df96-4a6d-b144-a499e0469546,indifferent,05-06-2021 10:12,GIF,healthy eating,neutral,20,6,June
585c17a5-df96-4a6d-b144-a499e0469546,heart,02-02-2021 03:16,GIF,healthy eating,positive,60,2,February
585c17a5-df96-4a6d-b144-a499e0469546,heart,09-09-2020 11:03,GIF,healthy eating,positive,60,9,September
585c17a5-df96-4a6d-b144-a499e0469546,disgust,08-07-2020 07:44,GIF,healthy eating,negative,0,7,July
585c17a5-df96-4a6d-b144-a499e0469546,hate,02-07-2020 02:38,GIF,healthy eating,negative,5,7,July
585c17a5-df96-4a6d-b144-a499e0469546,super love,02-04-2021 13:03,GIF,healthy eating,positive,75,4,April
585c17a5-df96-4a6d-b144-a499e0469546,like,09-12-2020 13:17,GIF,healthy eating,positive,50,12,December
585c17a5-df96-4a6d-b144-a499e0469546,interested,06-07-2020 10:36,GIF,healthy eating,positive,30,7,July
585c17a5-df96-4a6d-b144-a499e0469546,disgust,03-01-2021 06:35,GIF,healthy eating,negative,0,1,January
585c17a5-df96-4a6d-b144-a499e0469546,heart,02-05-2021 15:38,GIF,healthy eating,positive,60,5,May
585c17a5-df96-4a6d-b144-a499e0469546,intrigued,28-04-2021 18:17,GIF,healthy eating,positive,45,4,April
585c17a5-df96-4a6d-b144-a499e0469546,heart,07-12-2020 20:49,GIF,healthy eating,positive,60,12,December
585c17a5-df96-4a6d-b144-a499e0469546,disgust,28-11-2020 21:56,GIF,healthy eating,negative,0,11,November
585c17a5-df96-4a6d-b144-a499e0469546,love,21-04-2021 20:02,GIF,healthy eating,positive,65,4,April
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,indifferent,04-02-2021 00:00,photo,soccer,neutral,20,2,February
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,interested,24-11-2020 04:28,photo,soccer,positive,30,11,November
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,adore,30-01-2021 23:43,photo,soccer,positive,72,1,January
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,heart,27-02-2021 11:29,photo,soccer,positive,60,2,February
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,want,01-12-2020 17:02,photo,soccer,positive,70,12,December
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,super love,25-07-2020 19:52,photo,soccer,positive,75,7,July
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,cherish,15-06-2021 14:35,photo,soccer,positive,70,6,June
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,cherish,06-01-2021 03:21,photo,soccer,positive,70,1,January
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,heart,08-09-2020 07:51,photo,soccer,positive,60,9,September
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,intrigued,29-06-2020 04:16,photo,soccer,positive,45,6,June
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,intrigued,19-03-2021 16:08,photo,soccer,positive,45,3,March
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,intrigued,29-01-2021 04:04,photo,soccer,positive,45,1,January
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,love,25-02-2021 17:26,photo,soccer,positive,65,2,February
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,scared,24-02-2021 04:50,photo,soccer,negative,15,2,February
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,dislike,05-04-2021 05:44,photo,fitness,negative,10,4,April
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,indifferent,01-09-2020 11:30,photo,fitness,neutral,20,9,September
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,worried,09-11-2020 17:53,photo,fitness,negative,12,11,November
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,disgust,21-07-2020 10:55,photo,fitness,negative,0,7,July
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,worried,27-09-2020 05:41,photo,fitness,negative,12,9,September
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,like,19-06-2020 04:55,photo,fitness,positive,50,6,June
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,want,17-10-2020 08:04,photo,fitness,positive,70,10,October
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,intrigued,14-09-2020 15:25,photo,fitness,positive,45,9,September
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,cherish,19-09-2020 01:29,photo,fitness,positive,70,9,September
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,love,10-07-2020 04:42,photo,fitness,positive,65,7,July
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,adore,12-10-2020 00:59,photo,fitness,positive,72,10,October
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,hate,28-04-2021 02:35,photo,fitness,negative,5,4,April
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,heart,27-02-2021 15:24,photo,fitness,positive,60,2,February
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,cherish,11-11-2020 19:20,photo,fitness,positive,70,11,November
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,cherish,16-06-2021 06:39,photo,fitness,positive,70,6,June
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,peeking,16-02-2021 01:11,photo,fitness,neutral,35,2,February
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,want,23-01-2021 20:46,photo,fitness,positive,70,1,January
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,intrigued,29-03-2021 20:17,photo,fitness,positive,45,3,March
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,adore,23-09-2020 03:44,photo,fitness,positive,72,9,September
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,heart,17-06-2021 08:22,photo,fitness,positive,60,6,June
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,adore,29-01-2021 15:11,photo,fitness,positive,72,1,January
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,heart,09-07-2020 19:03,photo,fitness,positive,60,7,July
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,scared,04-09-2020 05:25,photo,fitness,negative,15,9,September
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,dislike,28-10-2020 04:10,photo,fitness,negative,10,10,October
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,indifferent,02-08-2020 07:07,photo,fitness,neutral,20,8,August
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,disgust,21-05-2021 04:48,photo,fitness,negative,0,5,May
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,intrigued,21-02-2021 00:50,photo,fitness,positive,45,2,February
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,scared,02-11-2020 07:06,photo,fitness,negative,15,11,November
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,scared,24-12-2020 20:59,photo,fitness,negative,15,12,December
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,super love,15-11-2020 22:33,photo,fitness,positive,75,11,November
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,hate,11-07-2020 11:07,photo,fitness,negative,5,7,July
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,super love,10-11-2020 14:33,photo,fitness,positive,75,11,November
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,love,26-01-2021 23:38,photo,fitness,positive,65,1,January
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,scared,11-06-2021 19:57,photo,fitness,negative,15,6,June
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,cherish,07-03-2021 16:21,photo,fitness,positive,70,3,March
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,indifferent,17-02-2021 22:10,photo,fitness,neutral,20,2,February
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,cherish,13-10-2020 07:25,photo,fitness,positive,70,10,October
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,super love,03-12-2020 15:28,photo,fitness,positive,75,12,December
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,intrigued,18-04-2021 05:49,video,fitness,positive,45,4,April
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,hate,22-12-2020 19:21,video,fitness,negative,5,12,December
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,indifferent,15-11-2020 04:24,video,fitness,neutral,20,11,November
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,22-09-2020 07:20,video,fitness,positive,75,9,September
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,love,26-08-2020 20:13,video,fitness,positive,65,8,August
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,want,14-08-2020 16:24,video,fitness,positive,70,8,August
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,heart,25-05-2021 07:58,video,fitness,positive,60,5,May
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,dislike,25-07-2020 07:32,video,fitness,negative,10,7,July
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,intrigued,09-07-2020 04:49,video,fitness,positive,45,7,July
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,29-06-2020 16:41,video,fitness,positive,75,6,June
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,disgust,19-11-2020 16:07,video,fitness,negative,0,11,November
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,like,11-11-2020 02:57,video,fitness,positive,50,11,November
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,disgust,10-10-2020 20:43,video,fitness,negative,0,10,October
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,adore,15-08-2020 18:05,video,fitness,positive,72,8,August
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,disgust,14-05-2021 06:46,video,fitness,negative,0,5,May
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,worried,11-12-2020 07:19,video,fitness,negative,12,12,December
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,like,05-01-2021 10:05,video,fitness,positive,50,1,January
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,love,04-10-2020 11:40,video,fitness,positive,65,10,October
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,18-07-2020 07:23,video,fitness,positive,75,7,July
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,scared,04-06-2021 15:07,video,fitness,negative,15,6,June
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,02-08-2020 22:19,video,fitness,positive,75,8,August
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,indifferent,11-07-2020 18:20,video,fitness,neutral,20,7,July
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,adore,16-07-2020 06:34,video,fitness,positive,72,7,July
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,like,14-04-2021 03:58,video,fitness,positive,50,4,April
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,like,15-02-2021 04:21,video,fitness,positive,50,2,February
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,09-01-2021 11:32,video,fitness,positive,75,1,January
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,interested,18-06-2020 20:29,video,fitness,positive,30,6,June
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,adore,31-05-2021 21:59,video,fitness,positive,72,5,May
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,worried,24-01-2021 03:19,video,fitness,negative,12,1,January
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,interested,19-11-2020 07:04,video,fitness,positive,30,11,November
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,10-06-2021 22:10,video,fitness,positive,75,6,June
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,want,07-05-2021 08:27,video,fitness,positive,70,5,May
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,cherish,24-08-2020 15:26,video,fitness,positive,70,8,August
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,indifferent,08-09-2020 21:28,video,fitness,neutral,20,9,September
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,like,17-09-2020 03:44,video,fitness,positive,50,9,September
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,adore,14-07-2020 21:27,video,fitness,positive,72,7,July
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,dislike,04-01-2021 05:59,video,fitness,negative,10,1,January
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,cherish,14-07-2020 16:38,video,fitness,positive,70,7,July
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,disgust,21-11-2020 00:19,video,fitness,negative,0,11,November
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,want,24-10-2020 22:26,video,fitness,positive,70,10,October
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,indifferent,26-01-2021 04:30,video,fitness,neutral,20,1,January
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,cherish,27-08-2020 16:18,video,fitness,positive,70,8,August
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,like,02-04-2021 19:12,video,fitness,positive,50,4,April
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,heart,07-05-2021 18:14,photo,travel,positive,60,5,May
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,want,26-04-2021 05:28,photo,travel,positive,70,4,April
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,super love,28-03-2021 16:42,photo,travel,positive,75,3,March
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,like,25-11-2020 18:26,photo,travel,positive,50,11,November
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,super love,13-04-2021 21:14,photo,travel,positive,75,4,April
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,worried,27-03-2021 15:49,photo,travel,negative,12,3,March
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,want,26-02-2021 05:43,photo,travel,positive,70,2,February
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,indifferent,10-05-2021 19:28,photo,travel,neutral,20,5,May
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,like,14-03-2021 09:10,photo,travel,positive,50,3,March
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,adore,31-08-2020 19:00,photo,travel,positive,72,8,August
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,peeking,20-03-2021 09:10,photo,travel,neutral,35,3,March
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,scared,04-04-2021 09:01,photo,travel,negative,15,4,April
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,intrigued,14-11-2020 04:59,photo,travel,positive,45,11,November
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,interested,04-06-2021 08:52,photo,travel,positive,30,6,June
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,hate,26-09-2020 06:57,photo,travel,negative,5,9,September
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,cherish,18-04-2021 16:22,photo,travel,positive,70,4,April
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,adore,15-06-2021 14:22,photo,travel,positive,72,6,June
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,intrigued,03-02-2021 16:47,photo,travel,positive,45,2,February
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,cherish,16-08-2020 05:02,photo,travel,positive,70,8,August
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,heart,05-01-2021 20:17,photo,travel,positive,60,1,January
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,heart,19-11-2020 20:14,photo,travel,positive,60,11,November
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,indifferent,14-11-2020 01:13,photo,travel,neutral,20,11,November
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,peeking,28-01-2021 10:05,photo,travel,neutral,35,1,January
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,indifferent,23-06-2020 21:25,photo,travel,neutral,20,6,June
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,worried,24-05-2021 04:08,photo,travel,negative,12,5,May
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,heart,26-03-2021 17:11,photo,travel,positive,60,3,March
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,cherish,18-11-2020 20:11,photo,travel,positive,70,11,November
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,interested,10-12-2020 06:30,photo,travel,positive,30,12,December
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,adore,28-10-2020 12:29,photo,travel,positive,72,10,October
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,super love,04-08-2020 11:33,photo,travel,positive,75,8,August
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,dislike,12-04-2021 04:06,photo,travel,negative,10,4,April
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,cherish,29-01-2021 00:51,photo,travel,positive,70,1,January
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,like,15-10-2020 12:38,photo,travel,positive,50,10,October
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,intrigued,27-05-2021 04:06,photo,travel,positive,45,5,May
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,adore,24-02-2021 22:50,photo,travel,positive,72,2,February
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,dislike,01-11-2020 12:11,photo,travel,negative,10,11,November
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,cherish,25-07-2020 11:49,photo,travel,positive,70,7,July
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,disgust,03-10-2020 08:37,photo,travel,negative,0,10,October
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,super love,22-10-2020 06:43,photo,travel,positive,75,10,October
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,hate,21-08-2020 15:45,photo,travel,negative,5,8,August
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,worried,19-06-2020 17:34,photo,travel,negative,12,6,June
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,disgust,18-09-2020 03:55,photo,travel,negative,0,9,September
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,indifferent,01-02-2021 21:22,photo,travel,neutral,20,2,February
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,scared,03-01-2021 02:34,photo,travel,negative,15,1,January
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,interested,12-04-2021 06:43,photo,travel,positive,30,4,April
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,super love,23-01-2021 19:20,photo,veganism,positive,75,1,January
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,scared,01-05-2021 01:28,photo,veganism,negative,15,5,May
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,want,12-02-2021 05:19,photo,veganism,positive,70,2,February
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,like,05-01-2021 08:33,photo,veganism,positive,50,1,January
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,adore,11-10-2020 09:18,photo,veganism,positive,72,10,October
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,super love,05-08-2020 23:14,photo,veganism,positive,75,8,August
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,scared,20-12-2020 15:01,photo,veganism,negative,15,12,December
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,indifferent,16-12-2020 14:42,photo,veganism,neutral,20,12,December
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,cherish,05-08-2020 02:12,photo,veganism,positive,70,8,August
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,indifferent,16-04-2021 20:22,photo,veganism,neutral,20,4,April
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,disgust,06-03-2021 15:17,photo,veganism,negative,0,3,March
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,scared,10-12-2020 06:52,photo,veganism,negative,15,12,December
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,hate,22-03-2021 04:41,photo,veganism,negative,5,3,March
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,adore,16-11-2020 23:44,photo,veganism,positive,72,11,November
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,disgust,27-05-2021 01:15,photo,veganism,negative,0,5,May
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,love,07-07-2020 04:30,photo,veganism,positive,65,7,July
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,super love,06-10-2020 01:29,photo,veganism,positive,75,10,October
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,dislike,13-12-2020 10:01,photo,veganism,negative,10,12,December
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,disgust,23-09-2020 19:36,photo,veganism,negative,0,9,September
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,super love,21-02-2021 00:44,photo,veganism,positive,75,2,February
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,intrigued,24-04-2021 05:46,photo,veganism,positive,45,4,April
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,peeking,11-08-2020 17:14,photo,veganism,neutral,35,8,August
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,dislike,13-06-2021 16:35,photo,veganism,negative,10,6,June
a8e72f75-bebc-42b4-a3c7-deb8a2412878,heart,22-09-2020 04:15,audio,technology,positive,60,9,September
a8e72f75-bebc-42b4-a3c7-deb8a2412878,super love,11-07-2020 02:41,audio,technology,positive,75,7,July
a8e72f75-bebc-42b4-a3c7-deb8a2412878,peeking,08-03-2021 10:24,audio,technology,neutral,35,3,March
a8e72f75-bebc-42b4-a3c7-deb8a2412878,disgust,22-12-2020 21:31,audio,technology,negative,0,12,December
a8e72f75-bebc-42b4-a3c7-deb8a2412878,interested,16-12-2020 18:04,audio,technology,positive,30,12,December
a8e72f75-bebc-42b4-a3c7-deb8a2412878,interested,28-09-2020 12:10,audio,technology,positive,30,9,September
a8e72f75-bebc-42b4-a3c7-deb8a2412878,peeking,14-09-2020 16:36,audio,technology,neutral,35,9,September
a8e72f75-bebc-42b4-a3c7-deb8a2412878,heart,15-06-2021 10:20,audio,technology,positive,60,6,June
a8e72f75-bebc-42b4-a3c7-deb8a2412878,intrigued,17-12-2020 17:41,audio,technology,positive,45,12,December
a8e72f75-bebc-42b4-a3c7-deb8a2412878,peeking,13-12-2020 04:31,audio,technology,neutral,35,12,December
a8e72f75-bebc-42b4-a3c7-deb8a2412878,super love,15-05-2021 08:59,audio,technology,positive,75,5,May
a8e72f75-bebc-42b4-a3c7-deb8a2412878,super love,28-12-2020 02:10,audio,technology,positive,75,12,December
a8e72f75-bebc-42b4-a3c7-deb8a2412878,love,30-03-2021 03:46,audio,technology,positive,65,3,March
a8e72f75-bebc-42b4-a3c7-deb8a2412878,dislike,03-05-2021 12:36,audio,technology,negative,10,5,May
a8e72f75-bebc-42b4-a3c7-deb8a2412878,peeking,01-09-2020 19:13,audio,technology,neutral,35,9,September
a8e72f75-bebc-42b4-a3c7-deb8a2412878,dislike,18-06-2021 06:56,audio,technology,negative,10,6,June
a8e72f75-bebc-42b4-a3c7-deb8a2412878,like,04-06-2021 05:14,audio,technology,positive,50,6,June
a8e72f75-bebc-42b4-a3c7-deb8a2412878,hate,18-11-2020 01:26,audio,technology,negative,5,11,November
a8e72f75-bebc-42b4-a3c7-deb8a2412878,love,17-09-2020 22:35,audio,technology,positive,65,9,September
a8e72f75-bebc-42b4-a3c7-deb8a2412878,peeking,10-04-2021 21:57,audio,technology,neutral,35,4,April
a8e72f75-bebc-42b4-a3c7-deb8a2412878,cherish,30-04-2021 15:10,audio,technology,positive,70,4,April
a8e72f75-bebc-42b4-a3c7-deb8a2412878,interested,24-08-2020 03:13,audio,technology,positive,30,8,August
a8e72f75-bebc-42b4-a3c7-deb8a2412878,adore,02-07-2020 14:13,audio,technology,positive,72,7,July
a8e72f75-bebc-42b4-a3c7-deb8a2412878,disgust,12-09-2020 06:55,audio,technology,negative,0,9,September
a8e72f75-bebc-42b4-a3c7-deb8a2412878,interested,02-11-2020 23:05,audio,technology,positive,30,11,November
a8e72f75-bebc-42b4-a3c7-deb8a2412878,cherish,17-11-2020 18:40,audio,technology,positive,70,11,November
a8e72f75-bebc-42b4-a3c7-deb8a2412878,scared,15-02-2021 14:21,audio,technology,negative,15,2,February
a8e72f75-bebc-42b4-a3c7-deb8a2412878,intrigued,13-03-2021 15:49,audio,technology,positive,45,3,March
a8e72f75-bebc-42b4-a3c7-deb8a2412878,peeking,23-04-2021 08:43,audio,technology,neutral,35,4,April
a8e72f75-bebc-42b4-a3c7-deb8a2412878,love,21-12-2020 23:59,audio,technology,positive,65,12,December
a8e72f75-bebc-42b4-a3c7-deb8a2412878,interested,16-03-2021 19:58,audio,technology,positive,30,3,March
a8e72f75-bebc-42b4-a3c7-deb8a2412878,indifferent,13-06-2021 04:55,audio,technology,neutral,20,6,June
a8e72f75-bebc-42b4-a3c7-deb8a2412878,interested,26-04-2021 19:55,audio,technology,positive,30,4,April
de61a447-bbf0-477e-9743-71031d59bbf8,cherish,08-12-2020 02:00,GIF,studying,positive,70,12,December
de61a447-bbf0-477e-9743-71031d59bbf8,heart,02-05-2021 22:17,GIF,studying,positive,60,5,May
de61a447-bbf0-477e-9743-71031d59bbf8,worried,07-01-2021 07:28,GIF,studying,negative,12,1,January
de61a447-bbf0-477e-9743-71031d59bbf8,peeking,02-06-2021 08:03,GIF,studying,neutral,35,6,June
de61a447-bbf0-477e-9743-71031d59bbf8,interested,31-10-2020 05:40,GIF,studying,positive,30,10,October
de61a447-bbf0-477e-9743-71031d59bbf8,cherish,19-06-2020 03:26,GIF,studying,positive,70,6,June
de61a447-bbf0-477e-9743-71031d59bbf8,worried,17-12-2020 14:37,GIF,studying,negative,12,12,December
de61a447-bbf0-477e-9743-71031d59bbf8,hate,05-12-2020 23:13,GIF,studying,negative,5,12,December
de61a447-bbf0-477e-9743-71031d59bbf8,worried,23-05-2021 15:29,GIF,studying,negative,12,5,May
de61a447-bbf0-477e-9743-71031d59bbf8,heart,12-12-2020 08:26,GIF,studying,positive,60,12,December
de61a447-bbf0-477e-9743-71031d59bbf8,adore,19-03-2021 09:31,GIF,studying,positive,72,3,March
de61a447-bbf0-477e-9743-71031d59bbf8,disgust,13-03-2021 20:47,GIF,studying,negative,0,3,March
de61a447-bbf0-477e-9743-71031d59bbf8,love,02-05-2021 00:58,GIF,studying,positive,65,5,May
de61a447-bbf0-477e-9743-71031d59bbf8,worried,26-05-2021 04:19,GIF,studying,negative,12,5,May
de61a447-bbf0-477e-9743-71031d59bbf8,super love,06-06-2021 15:49,GIF,studying,positive,75,6,June
